longest_common_substring,longest_common_subsequence,greedy_string_tiling,2_gram_char,3_gram_char,4_gram_char,1_gram_word_Jaccard,3_gram_word_Jaccard,4_gram_word_Jaccard,2_gram_word_Jaccard_without_SW,4_gram_word_Jaccard_without_SW,1_gram_word_Containment_without_SW_a,2_gram_word_Containment_without_SW_a,1_gram_word_Containment_without_SW_b,2_gram_word_Containment_without_SW_b,average_similarity,lexical_substitution_system,pathlen_similarity,lin_similarity,wordnet_augmented_overlap,wordnet_augmented_word_overlap,weighted_word_overlap,pos_2_ngram_overlap,pos_3_ngram_overlap,pos_4_ngram_overlap
3.091042453358316,4.189654742026425,3.091042453358316,0.28172531399925055,0.5150596124885342,0.4023343257777002,0.46875,0.08338160893905103,0.04255961441879582,0.09844007281325245,0.0,0.6470588235294118,0.1875,0.6470588235294118,0.1875,0.7673686758654079,1.3378454314174717,0.19208077506974472,0.20821502629725175,1.0403235347357513,0.33043498828991796,0.6594214254201615,1.0,1.0,1.0
4.406719247264253,4.795790545596741,4.406719247264253,1.7495147069580645,0.8975382514923717,0.8405105148872354,0.9166666666666666,0.39465419200394874,0.3502024294331149,0.33647223662121295,0.2631578947368421,1.0,0.6153846153846154,0.875,0.5333333333333333,0.6666666666666666,2.214272717715662,0.20875988124564335,0.19350476076607737,1.262688787753424,2.132432260219119,1.0281106220062353,0.9583333333333334,0.9565217391304348,0.9545454545454544
4.3694478524670215,4.736198448394496,4.3694478524670215,1.643423544136597,0.8740730364761194,0.8301660498166057,0.6818181818181819,0.3813675565291039,0.3313571359544425,0.38299225225610584,0.2857142857142857,0.9090909090909092,0.7,0.7692307692307693,0.5833333333333334,0.648989898989899,1.91176196428495,0.2218668965279965,0.2479089133149479,1.262688787753424,1.6973303676590799,0.8930682008552422,0.9767441860465116,0.975609756097561,0.9743589743589745
3.871201010907891,4.30406509320417,3.871201010907891,1.8787300691020452,0.8679212846346371,0.7712398424224604,0.8,0.13657553500575076,0.09309042306601187,0.2513144282809061,0.0,0.8,0.4285714285714285,0.8571428571428571,0.4615384615384615,0.5934065934065934,2.0051208604568735,0.2089743296978106,0.2128024005118962,1.262688787753424,1.5960536446661548,0.9712641514663731,1.020408163265306,1.0212765957446808,1.022222222222222
3.367295829986474,3.367295829986474,3.367295829986474,1.4450062078644945,0.8081376242652534,0.7127255688897135,0.8,0.15415067982725825,0.08701137698962975,0.5108256237659907,0.0,1.0,0.8,1.0,0.8,0.65,0.9706363594414502,0.24825442178863677,0.23160144809828181,0.28257074141376504,1.4403586784047384,1.0170729889684647,1.125,1.1428571428571428,1.1666666666666667
3.871201010907891,4.23410650459726,3.871201010907891,0.5682294851780927,0.6536457352823066,0.5738045840530311,0.5789473684210527,0.2657031657330056,0.24116205681688804,0.26826398659467937,0.1818181818181817,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444,0.5780849358974359,-0.018361746749578987,0.2640648194059592,0.3183270783167559,0.3207848866419772,0.5688314167466553,0.7196832556269727,0.9375,0.9333333333333332,0.9285714285714286
2.70805020110221,3.4339872044851463,2.70805020110221,-0.0032141299850157886,0.5917263354139387,0.495073771488337,0.6666666666666667,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.8,0.0,0.6309523809523809,0.3517977535638248,0.3409265869705932,0.39939654309655304,-0.3650765690807695,1.5526951341721118,0.8051921832968922,1.1578947368421053,1.1764705882352942,1.2
3.295836866004329,4.143134726391533,3.295836866004329,0.3407460898192791,0.5400296841847347,0.4113947592872962,0.2857142857142857,0.12260232209233231,0.08701137698962975,0.06453852113757111,0.0,0.3333333333333333,0.125,0.3333333333333333,0.125,0.5953921568627452,-0.6570330411551503,0.2430848103156823,0.29299204947428326,0.4451683821223403,-0.6558834703128027,0.3840169316331296,1.0,1.0,1.0
2.995732273553991,3.6635616461296463,2.995732273553991,-0.16387098957200089,0.5366031004021358,0.4603392506677322,0.4705882352941176,0.1000834585569825,0.0,0.13353139262452268,0.0,0.75,0.3333333333333333,0.5,0.2,0.6558441558441559,0.15211275365379529,0.2192418132574894,0.11680688379747518,1.262688787753424,-0.23365137306439243,0.6444956981519073,0.8695652173913044,0.8571428571428572,0.8421052631578947
3.5263605246161616,4.0943445622221,3.5263605246161616,0.9924498224794907,0.7313980556837069,0.6465081838352353,0.6,0.18924199963852836,0.11778303565638346,0.18232155679395454,0.0,0.7,0.3333333333333333,0.7,0.3333333333333333,0.6041666666666666,0.2201042682616569,0.19633860525247898,0.19109245629375354,-0.12265805920682626,0.9830932023280765,0.7576165773315342,0.967741935483871,0.9655172413793104,0.962962962962963
3.5553480614894135,4.219507705176107,3.5553480614894135,0.5905659543822304,0.6601293441350289,0.5602287114655289,0.4285714285714286,0.11332868530700317,0.0800427076735364,0.19415601444095748,0.0,0.5,0.3333333333333333,0.5555555555555556,0.375,0.4227450980392157,0.6194410515718746,0.22958329518558962,0.24118634489862434,0.7201833380264251,-0.3017553911328921,0.587203773712396,0.9333333333333332,0.9285714285714286,0.923076923076923
2.8903717578961645,3.58351893845611,2.8903717578961645,-0.9911255966139432,0.3960590171906697,0.3469387755102041,0.25,0.04652001563489284,0.0,0.06899287148695142,0.0,0.375,0.1428571428571428,0.3333333333333333,0.125,0.7192307692307693,-0.6549029219297723,0.2124203445844369,0.23752531469127924,-1.0008974242944997,-1.1966805877855555,0.38429944985665127,1.0,1.0,1.0
2.9444389791664403,3.6888794541139363,2.9444389791664403,-0.4599714169714081,0.426132494537061,0.2916059217599021,0.2941176470588235,0.048790164169432,0.0,0.08701137698962975,0.0,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.1666666666666666,0.4877658890816785,-0.34418056532505364,0.19464142607443374,0.30920046325311684,0.38899166195076584,-0.9136782822175434,0.4141216161195072,0.9565217391304348,0.9523809523809524,0.9473684210526316
2.5649493574615367,3.970291913552122,2.5649493574615367,-1.096337460654893,0.2794815423200416,0.2162811752731771,0.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2307692307692307,0.0,0.5477443609022556,-1.1383365691066396,0.20142808004693505,0.17512963478064072,-1.690606483972125,-1.6433671406192134,0.28130189130816285,0.9285714285714286,0.923076923076923,0.9166666666666666
2.3978952727983707,3.5263605246161616,2.3978952727983707,-0.8024762182829849,0.2910528808457692,0.2291746242570528,0.3125,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.5,0.0,0.4939814814814815,-0.7406151919853391,0.2511947683981285,0.31438149758955103,-0.6029247974732906,-1.0505737159032187,0.49288730847187456,1.1578947368421053,1.1764705882352942,1.2
4.07753744390572,4.812184355372417,4.07753744390572,1.7102889315820204,0.8652066606056278,0.7826237921249269,0.64,0.39465419200394874,0.3502024294331149,0.3022808718729336,0.1176470588235294,0.8181818181818182,0.6,0.6428571428571429,0.4615384615384615,0.5328282828282828,1.882976502844489,0.22038248571580618,0.2346703749081479,0.5130861807281833,0.878243270740194,0.7997233698434609,0.875,0.8695652173913044,0.8636363636363636
3.713572066704308,4.564348191467836,3.713572066704308,0.47819931370943525,0.5984410751528574,0.5170334471824859,0.4642857142857143,0.17185025692665923,0.11778303565638346,0.19105523676270916,0.0555555555555555,0.7,0.4444444444444444,0.4666666666666667,0.2857142857142857,0.5751633986928105,0.4388189755967081,0.19674034094041642,0.2241065420827412,1.0486688485428126,0.18467846096932988,0.5775423425545624,0.8,0.7894736842105263,0.7777777777777778
3.58351893845611,4.174387269895637,3.58351893845611,0.3072721371495624,0.5775958979049246,0.5000295394795401,0.409090909090909,0.11778303565638346,0.08338160893905103,0.11778303565638346,0.0,0.5,0.2222222222222222,0.5,0.2222222222222222,0.6127835447904652,0.7626290074193123,0.16257405554304938,0.1995681150547228,1.262688787753424,-0.605214425835887,0.5317877792921906,1.103448275862069,1.1111111111111112,1.12
3.8918202981106265,4.584967478670572,3.8918202981106265,1.2792413153229767,0.7803512371028343,0.714674182842007,0.7083333333333333,0.3036824137982221,0.25489224962879,0.27443684570176025,0.1052631578947368,0.8461538461538461,0.5,0.8461538461538461,0.4615384615384615,0.7314073226544622,0.13764852150033097,0.260965265318511,0.2022924842775999,0.7402353032472959,1.1899148318916875,0.9030172676940897,1.0,1.0,1.0
4.127134385045092,4.454347296253507,4.127134385045092,0.7794105761591702,0.6228056857785328,0.5683543743421683,0.4285714285714286,0.19237189264745605,0.17185025692665923,0.19671029424605416,0.1428571428571429,0.4210526315789473,0.2631578947368421,0.8,0.5555555555555556,0.485602623115523,0.9872432759029026,0.20272017089056163,0.20970680180740014,-0.3581437583098963,-0.3695961574872329,0.6627362497354342,1.238095238095238,1.25,1.263157894736842
3.1354942159291497,4.04305126783455,3.1354942159291497,-0.09175364955503262,0.5686227576990033,0.5034965460952284,0.4545454545454546,0.07410797215372177,0.0,0.1053605156578263,0.0,0.7,0.2222222222222222,0.5833333333333334,0.1818181818181818,0.6183673469387755,-0.5740587875385463,0.21701486981003434,0.22067242113887048,-0.5157144584499631,-0.3388739291422378,0.6554305577961591,0.8666666666666667,0.8571428571428572,0.8461538461538461
3.1354942159291497,4.1588830833596715,3.1354942159291497,-0.36682992047210133,0.5016103101271009,0.4369423915992103,0.4583333333333333,0.06453852113757111,0.0339015516756813,0.14660347419187544,0.0588235294117647,0.5,0.2307692307692307,0.7,0.3333333333333333,0.4946443489676572,0.36375116406704844,0.24543864043580604,0.2905829800410279,-0.08305152416705958,-0.26579272350152044,0.635619929205366,1.1764705882352942,1.1875,1.2
3.367295829986474,4.1588830833596715,3.367295829986474,-0.4084167570132366,0.531490262029645,0.4725449515730842,0.3043478260869565,0.039220713153281295,0.0,0.16251892949777488,0.0,0.5,0.2727272727272727,0.6,0.3333333333333333,0.3872171945701357,-0.3911682310486285,0.1854795218429976,0.17355312726885724,0.19849653776540702,-1.1776120230074392,0.5895925283230976,1.1428571428571428,1.1538461538461535,1.1666666666666667
3.4965075614664802,4.204692619390966,3.4965075614664802,1.1817470743615455,0.7850798981177473,0.72525915562301,0.7727272727272727,0.24362208265775037,0.15415067982725825,0.23361485118150516,0.0526315789473684,0.7857142857142857,0.3846153846153846,0.9166666666666666,0.4545454545454545,0.6904761904761905,1.5101760733169332,0.19333935795736765,0.18699572999868666,1.262688787753424,2.0310650330891638,0.9018970132802905,1.0256410256410255,1.027027027027027,1.0285714285714287
3.58351893845611,4.276666119016055,3.58351893845611,-0.19802544793148877,0.5427941161436716,0.4745373815248895,0.3214285714285714,0.09237332013101514,0.06453852113757111,0.18232155679395454,0.1111111111111111,0.7,0.4444444444444444,0.4666666666666667,0.2666666666666666,0.530952380952381,-0.9927873164020491,0.21428083721822308,0.23536305046468134,0.3215507467446975,-1.1889916838852572,0.48214867406137346,0.7777777777777778,0.7647058823529411,0.75
2.5649493574615367,3.4657359027997265,2.5649493574615367,-0.9986917007308093,0.3400409136337803,0.2656844656620286,0.2222222222222222,0.0,0.0,0.15415067982725825,0.0,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.25,0.6076858813700919,-1.4062104344127584,0.22050814571624008,0.26493987371803973,0.1366984239639314,-1.7169682876358505,0.45215634949751643,0.8,0.7777777777777778,0.75
2.8903717578961645,4.04305126783455,2.8903717578961645,-0.6196657621100023,0.4075557568177075,0.3441664059757127,0.3333333333333333,0.07410797215372177,0.0,0.11778303565638346,0.0,0.5,0.2857142857142857,0.3333333333333333,0.1818181818181818,0.6034694579586221,-0.09399060836202693,0.20210870089281244,0.24973881674200393,-0.41226984930498034,-0.5420711402698648,0.49879215683161965,0.8666666666666667,0.8571428571428572,0.8461538461538461
2.9444389791664403,3.4657359027997265,2.9444389791664403,-0.6450824427252229,0.5003702332976757,0.4156047072968169,0.3333333333333333,0.1000834585569825,0.0,0.20763936477824443,0.0,0.7142857142857143,0.5,0.4545454545454545,0.3,0.7799708313077297,-0.9853003472040622,0.2627696625831545,0.33840078896137843,-0.8491306540864662,-0.33574491077804286,0.5112039153466766,0.8695652173913044,0.8571428571428572,0.8421052631578947
4.04305126783455,4.04305126783455,4.04305126783455,0.739951021267096,0.7456011350793252,0.739221270954573,0.736842105263158,0.47692407209030935,0.462623521948113,0.4307829160924542,0.4545454545454546,0.9,0.7777777777777778,0.75,0.6363636363636364,0.5972222222222222,-0.8269066932050959,0.2698806562369944,0.31110185721853933,0.19615330345812543,1.1131553160584893,0.861035202948137,0.967741935483871,0.9655172413793104,0.962962962962963
2.8903717578961645,3.871201010907891,2.8903717578961645,-0.11470171728583024,0.4637490725027826,0.3409145938362816,0.3333333333333333,0.06453852113757111,0.0339015516756813,0.0,0.0,0.625,0.0,0.3333333333333333,0.0,0.6004273504273504,0.4126815275073091,0.25556244733173056,0.2617494732399687,0.37844168888746427,-0.6639049245153853,0.4554256537657313,0.8235294117647058,0.8125,0.8
2.995732273553991,3.784189633918261,2.995732273553991,-0.2621086273252572,0.5190342490858746,0.4359887692321347,0.5263157894736843,0.04082199452025507,0.0,0.3483066942682157,0.1818181818181817,0.875,0.7142857142857143,0.6363636363636364,0.5,0.7803837188452574,0.4929996839283228,0.19623208728114896,0.2162729291173536,0.2664126527819209,0.16045041798662113,0.7769302907588834,0.8888888888888888,0.88,0.8695652173913044
3.091042453358316,3.8066624897703196,3.091042453358316,-1.0053761226557552,0.2905092156810251,0.2436698586202242,0.2222222222222222,0.06899287148695142,0.03636764417087481,0.09097177820572666,0.0,0.3571428571428571,0.1538461538461538,0.4545454545454545,0.2,0.5379597655526448,-1.1949869495547447,0.21582554143265342,0.22615706555247506,-1.1271985492284775,-1.6982649498094415,0.35023026063058416,1.0625,1.0666666666666669,1.0714285714285714
4.143134726391533,4.61512051684126,4.143134726391533,0.3776583365823769,0.5907908398283789,0.530382695392137,0.4666666666666667,0.15028220304933793,0.13005312824819773,0.2151113796169455,0.125,0.6,0.4285714285714285,0.5,0.3529411764705882,0.6467207862165846,0.9906183330821161,0.18370065237262784,0.22345948642077812,0.3828019451282267,-0.00026772578722746325,0.6290953496379199,0.8888888888888888,0.883720930232558,0.8780487804878049
2.9444389791664403,4.394449154672439,2.9444389791664403,0.42903796798066884,0.6088978363700573,0.5170234215108679,0.4827586206896551,0.11778303565638346,0.04762804898925458,0.13353139262452268,0.0,0.6363636363636364,0.2727272727272727,0.5384615384615384,0.2307692307692307,0.6013111888111887,-0.4161831594146457,0.23108757380771378,0.267319005525234,0.5536510552796275,0.09498886588521803,0.6043747019659597,1.0638297872340423,1.0666666666666669,1.069767441860465
3.367295829986474,4.204692619390966,3.367295829986474,0.3915515311105356,0.6219430736113932,0.5599496399301321,0.4736842105263158,0.11332868530700317,0.0800427076735364,0.22314355131420976,0.0666666666666666,0.6363636363636364,0.3636363636363636,0.7777777777777778,0.4444444444444444,0.4957983193277311,0.574267367359495,0.27175656945835047,0.2272827730180421,0.12348159288295757,0.17968994289680515,0.6990654946918972,1.0666666666666669,1.0714285714285714,1.0769230769230769
2.772588722239781,4.07753744390572,2.772588722239781,-0.3844657227961234,0.4285973077072614,0.3488607945232241,0.4399999999999999,0.030771658666753687,0.0,0.048790164169432,0.0,0.5454545454545454,0.1,0.5,0.0909090909090909,0.5226252421559575,0.7321202931005975,0.19710333488046455,0.34175128772755736,0.18428285086162371,-0.021990397374815788,0.5801588599416303,1.0285714285714287,1.0303030303030305,1.032258064516129
4.584967478670572,4.605170185988092,4.584967478670572,1.4385659171233762,0.8420241412770629,0.8078673443076599,0.7391304347826086,0.4700036292457356,0.45953232937844013,0.44628710262841953,0.5,0.6875,0.6,1.0,0.9,0.5595660749506903,1.3847858319929351,0.261307628663824,0.2140192320750352,1.262688787753424,1.2878119124744092,0.9144212152298825,1.1904761904761905,1.2,1.2105263157894737
3.8918202981106265,4.3694478524670215,3.8918202981106265,-0.2688233522579332,0.5468165968051546,0.5002501876563868,0.3846153846153846,0.16430305129127634,0.13815033848081715,0.21357410029805907,0.1578947368421053,0.6153846153846154,0.4166666666666667,0.5333333333333333,0.3571428571428571,0.4912698412698413,0.33361258672209176,0.19566136514876736,0.2534130151470816,0.059856380819156445,-0.5215636776353123,0.5899558244704557,0.8571428571428572,0.8484848484848485,0.8387096774193549
4.418840607796598,4.418840607796598,4.418840607796598,1.2676874695522815,0.8057681397784151,0.7845183921053012,0.7,0.3894647667617232,0.37156355643248296,0.42488319396526597,0.375,0.7333333333333333,0.6,0.9166666666666666,0.8181818181818182,0.6938888888888889,1.4138127638173694,0.19863572234342772,0.2287422435141214,0.667054765780985,0.8468419109930588,0.884243634895259,1.1515151515151516,1.1612903225806452,1.1724137931034484
4.07753744390572,4.9344739331306915,4.07753744390572,1.373241467795164,0.7875615306482151,0.7376628640381944,0.6451612903225806,0.29376111852816306,0.256719846847814,0.39086630868701167,0.3043478260869565,0.7058823529411765,0.6111111111111112,0.75,0.6875,0.623768472906404,1.493442558863952,0.21476483347961564,0.22051625677351921,0.5115831147483316,0.9796877437943211,0.8240312380905886,0.9824561403508772,0.9818181818181818,0.981132075471698
2.995732273553991,4.007333185232471,2.995732273553991,0.634345125324344,0.6262882535275905,0.520499111025044,0.6111111111111112,0.0,0.0,0.06062462181643484,0.0,0.7,0.1111111111111111,0.7777777777777778,0.125,0.7701388888888889,1.5262947766971382,0.24670386342603565,0.26634942209934387,1.262688787753424,0.5905289723608395,0.8122825740544599,1.1111111111111112,1.12,1.1304347826086958
3.4965075614664802,4.59511985013459,3.4965075614664802,1.290359879175509,0.8233187759829511,0.7733602811121816,0.6086956521739131,0.18232155679395454,0.09237332013101514,0.2762533766281582,0.0416666666666666,0.7857142857142857,0.4666666666666667,0.7857142857142857,0.5,0.5,1.3680391812665307,0.26091188382182035,0.30631292169103164,0.9902470702675737,0.1911443220283434,0.7836530130389383,1.0,1.0,1.0
4.30406509320417,4.465908118654584,4.30406509320417,0.8566368152408129,0.7599909255356609,0.7327563156887953,0.6799999999999999,0.41773520069997877,0.36772478012531734,0.3856624808119846,0.4,0.5882352941176471,0.5,1.0,0.8888888888888888,0.7151811151811153,0.7431706420312556,0.2032893243380485,0.27746101825874714,0.08764657562988117,0.8378873692937501,0.8241484221274087,1.2093023255813953,1.2195121951219512,1.2307692307692308
2.995732273553991,3.970291913552122,2.995732273553991,-0.5858439328268156,0.4067446084099805,0.3085459923992679,0.3199999999999999,0.0714589639821449,0.037740327982846975,0.04652001563489284,0.0,0.5454545454545454,0.1,0.4615384615384615,0.0833333333333333,0.7120681605975724,-0.11245199524560366,0.1695698922996044,0.24263950991675876,-0.1561514432055995,-0.9389434023898108,0.5382987063900402,0.8387096774193549,0.8275862068965518,0.8148148148148148
3.9889840465642745,4.430816798843313,3.9889840465642745,0.24433351367512135,0.6537907860511243,0.602743188473465,0.4166666666666666,0.1431008436406733,0.11332868530700317,0.19415601444095748,0.0833333333333333,0.5,0.3333333333333333,0.5555555555555556,0.375,0.5970389775343335,-0.17241254781590187,0.2190373342484333,0.2547650851208688,0.1176616864576439,-0.5141944040974467,0.6151919795477336,1.125,1.1333333333333333,1.1428571428571428
2.995732273553991,4.02535169073515,2.995732273553991,-0.40825529104188674,0.4398428249989879,0.3678260598380847,0.3913043478260869,0.06669137449867221,0.03509131981127008,0.18232155679395454,0.0769230769230768,0.5,0.3333333333333333,0.5,0.3333333333333333,0.709378665996313,0.13622335441152023,0.18364713465968838,0.24423045611893054,-0.5540428754893393,-0.2794106843872676,0.516750775117055,1.0303030303030305,1.032258064516129,1.0344827586206895
2.833213344056216,3.9318256327243257,2.833213344056216,-0.5353263821392931,0.3746343246326775,0.2901593353013875,0.2962962962962963,0.09531017980432477,0.03278982282299084,0.15415067982725825,0.0625,0.6666666666666666,0.375,0.4285714285714285,0.2307692307692307,0.7707417582417583,-0.8391339441192696,0.19918213616528666,0.2577827715645036,-0.07782018366303034,-1.0139777443878042,0.4849583790410996,0.7428571428571429,0.7272727272727273,0.7096774193548387
3.5553480614894135,4.48863636973214,3.5553480614894135,-0.22628572235817948,0.4796733337741736,0.4206879206881312,0.3636363636363636,0.04652001563489284,0.02409755157906048,0.1431008436406733,0.0,0.5333333333333333,0.2857142857142857,0.4705882352941176,0.25,0.6800840889715569,-0.2159719944156933,0.20250406712445207,0.21747128560829715,0.3874604931538717,-0.4692588027131271,0.5238251837986926,0.9565217391304348,0.9545454545454544,0.9523809523809524
3.9889840465642745,4.574710978503383,3.9889840465642745,0.015443303911268136,0.6017934765940703,0.5561831817190465,0.3666666666666667,0.234839591077401,0.18721154208814642,0.24116205681688804,0.0909090909090909,0.5,0.4,0.5714285714285714,0.4615384615384615,0.6077533577533578,0.7522421472046765,0.20534565460891074,0.22709611590391302,0.6681503862838167,-0.41746614981372154,0.4979452321546289,1.1111111111111112,1.1162790697674418,1.121951219512195
3.4657359027997265,4.5217885770490405,3.4657359027997265,-0.13744307431548317,0.482674745966956,0.4103274517792912,0.2894736842105263,0.08894748601649619,0.04546237407675729,0.1758906664636642,0.125,0.5333333333333333,0.3571428571428571,0.4444444444444444,0.2941176470588235,0.7917062477164779,-0.14897868170872647,0.17664886725718296,0.2121803081573931,1.0299522926377247,-1.2193954760225334,0.4661833280280972,0.8979591836734694,0.8936170212765957,0.8888888888888888
3.332204510175204,4.564348191467836,3.332204510175204,0.4450073483379523,0.6042978219198493,0.537687872547906,0.5,0.08894748601649619,0.04546237407675729,0.1431008436406733,0.0,0.6875,0.2666666666666666,0.6875,0.2666666666666666,0.7589094304388424,-0.4541412330019891,0.17586640204259166,0.20703041514230364,0.6721418018304998,0.45366297007643613,0.6829875800942415,0.979591836734694,0.9787234042553192,0.9777777777777776
4.219507705176107,4.465908118654584,4.219507705176107,-0.051716015585136714,0.595273913797991,0.5554920598635311,0.48,0.24362208265775037,0.22314355131420976,0.328504066972036,0.3125,0.6666666666666666,0.6363636363636364,0.5333333333333333,0.5,0.6711779448621554,0.36831559006281667,0.18190014563764145,0.17649882947651954,0.6764668385750728,0.10487770331018234,0.674892731612038,0.923076923076923,0.9189189189189187,0.9142857142857144
3.9318256327243257,4.812184355372417,3.9318256327243257,0.9875188784011022,0.7292301425932921,0.6934510198564059,0.5862068965517242,0.2876820724517809,0.2113090936672069,0.3074846997479606,0.1538461538461538,0.7222222222222222,0.5294117647058824,0.7222222222222222,0.5294117647058824,0.6179879148629148,0.17673057712045803,0.2107997807123405,0.20722554544817473,0.20030708940561986,0.5214239091168881,0.7832461713528248,1.0,1.0,1.0
3.4011973816621555,3.8918202981106265,3.4011973816621555,-0.3395276289956375,0.5048934421078929,0.4085505846855608,0.2631578947368421,0.12783337150988486,0.09097177820572666,0.0800427076735364,0.0,0.5,0.2,0.3333333333333333,0.125,0.4466976264189886,0.6315558322281278,0.21483932520438526,0.2582433628872449,-0.3549831504574303,-1.0454048817459374,0.3770013401718231,0.8148148148148148,0.8,0.782608695652174
3.6375861597263857,4.0943445622221,3.6375861597263857,-1.2440220132407818,0.3432326644221218,0.332977777676588,0.3333333333333333,0.13353139262452268,0.1053605156578263,0.22314355131420976,0.1666666666666666,0.5,0.3846153846153846,0.5384615384615384,0.4166666666666667,0.6114208446016226,0.01889830634429855,0.18865493249283105,0.19518493939662804,0.03708202237178482,-0.9951683245517521,0.5252111779690326,1.1176470588235294,1.125,1.1333333333333333
